9.74e-01 9.82e-01 9.74e-01 9.82e-01 9.82e-01
9.65e-01 9.56e-01 9.65e-01 9.56e-01 9.65e-01
9.56e-01 9.65e-01 9.65e-01 9.65e-01 9.56e-01
